id,name,system_name
411,4984 Постамат Халва,KZN244
418,Нет приема/выдачи груза,ZHKV1
422,На Ленинградской 53,USS18
431,На Ленина 70,DAL5
434,На Кременчугской 9,MSK2146
452,На Шевелева 5,KSD245
471,Сеть Градусы - выдача,TRU1
484,На Вавилова  15,MSK30
515,На Шумакова,BRN15
518,5630 Постамат Халва,SUR54
525,Адлер (Гипермаркет Магнит),SCH30
550,На Беляевской,ORN9
556,На Мира,TLT13
557,Лелюшенко,RND29
570,4213 Постамат Халва,NN225
574,На Днепровской 21  стр.2,VLK14
582,На Пушкинской 224  Дом правительства,IZHV50
586,Микрорайон «Г»,PSHCHM1
589,На Губкина 2/4,MEG2
593,На Иванова  4,NSK338
601,На Балакинской 18,NTG34
615,5759 Постамат Халва,CHEL147
627,На Адмирала Фадеева  21д,SVT60
635,На Автозаводской 33Г  ПФО Стелла,NUS11
640,На Лебедева  59,YLA42
643,На Мира,KVR1
652,На 1-й Новый  24,TGN12
653,На Жертв Революции  28,VYR1
667,0240 Постамат Халва,NSK234
682,На Баррикад  215 стр.2 (Филиал),IRK76
686,На Ленина 6Б,NIK12
693,На Чкалова 5,CHKA4
702,На Сейфулина 183А,ALM138
717,На Анапском шоссе,ANP8
738,На Гагарина,KLD4
740,5642 Постамат Халва,KSK117
742,На Ямашева,KZN16
752,Аэродром,GTN3
768,На Комсомольской 10,ZAL2
783,Анадырь (РП),AND2
791,На Героев Панфиловцев 13 корп.3,MSK664
811,На Лесном проспекте  47В,PTR30
815,Коньково,MSK337
821,На Советской площади 16,PTSH1
822,ЖК Новая Самара,SAM11
833,На Мира,NMS3
836,На 30-летия Победы  2,OLO1
843,На Кирова  30,SEL2
855,На Октябрьском,NKZ3
863,На Зеленой  42а,LES6
866,На Габричевского,MSK539
873,на ТЦ Маяк,URA3
895,На Коммунистической,NBK8
898,Югорский тракт  2,SUR26
901,Стартовая,MSK168
903,На мкр. Олимпийской славы 2,KAM24
911,На Бабаевского,AST29
912,На проспекте Ленина  161,BRN61
946,На Большой 4Б,RYB1
951,На Розы Люксембург  263а,IRK88
953,6588 Постамат СДЭК,YEKB147
954,24 Северная,OMS17
973,На Панфиловском пр-те,ZLN3
988,На Красном Пути 72,OMS3
1007,На проспекте Будённого 20к1,MSK336
1020,На Блинова,SAR19
1023,На Республиканской  8,KOM14
1032,На Комарова,RND37
1037,На Блохина  33 литер А,SPB1084
1040,На Горького,IZHV4
1048,На Кирова 19В,TUL6
1,На Спорта,TUR2
13,На Ярыгинской набережной  9,KSK48
19,На Косыгина  13,NKZ52
22,На Советской,PRM23
26,На Пионерской 30  корп. 13,KRL12
27,0875 Постамат Халва,UFA110
30,КСМ,SCH37
36,Нет приема/выдачи груза,NRG3
38,3828 Постамат Халва,MSK1932
40,На Дзержинского,NBK7
49,На Мельникайте  142,TYUM162
63,Тройка,MGN11
71,6626 Постамат СДЭК,MSK975
88,На Фурье  8,IRK6
91,На Ленина 23,BEK1
102,На Октябрьской «Городок»,YES5
103,На проспекте Мира  4,ZHEZ1
104,На Непокоренных  47А,SPB331
115,На Жигура 30,VLK32
120,На Бульваре Платова  4/35,RND73
122,Московский пр-т.  57  к.4,PSHK9
125,На Малом 29Г,SPB291
128,На Молодцова,MSK330
129,6250 Постамат Халва,YEKB314
146,6017 Постамат Халва,GTN13
168,На Дзержинского  36,KSL4
176,4930 Постамат Халва,UU27
184,На Мира 9Б,ZRN6
189,На Промышленной  9/1,MSG1
211,На Анисимова 5к7,KLP18
212,На Душинской  14А стр.2,MSK305
228,На Полевой 1А,BRZ9
230,На Маршала Казакова  78,SPB147
233,На Дмитрия Ульянова,TUL12
237,На Горького  53,VRK2
244,На Комсомольском  110А/3,ABI2
266,На Ленинского Комсомола 5,SNO2
274,На Апраксинском проезде  35,KST45
303,1863 Постамат Халва,KZN209
318,На Гагарина 2А,LOYA4
344,На Мечникова,RND36
345,На Умарова 16В,GUD2
350,На Революционной  38а,KCHK2
351,На Урицкого,OCHE1
361,На Тархова  41/1,SAR99
363,На Учительской/Б. Хмельницкого,NSK13
365,На Комиссаровском,SHKHT4
379,Майлина,AST23
382,4985 Постамат Халва,KZN172
383,На Еременко  103,RND86
390,Фрунзенская,SPB35
392,На Тихоокеанской  218Б,KHAB67
394,На Абая 159/2,ALM35
401,На Ильичева 32,VLK40
405,На Крымова,ULN23
412,На Ларина,NN51
424,На Колхозной  18/1,KSD249
433,Горки-10,GRK1
437,7086 Постамат СДЭК,SPB266
444,На Горшкова 3,RUZ5
449,Парк Победы,SPB116
454,2173 Постамат Халва,RZN86
455,На Ленина  7,YASN1
458,На проспекте Октября 10,UFA130
475,На Патрисы Лумумбы 7,DIV3
485,На Мира 2,ALT2
506,Электросила,SPB142
507,На 60 лет Октября 7,KLN9
511,На Айдамирова  82,GRZ17
533,На Тухачевского 19/1,STV60
543,На Октябрьской Революции 1,TPS8
563,На Сиреневом бульваре,TRTS2
564,На проспекте Абулхаир хана  58/1,AKT22
596,Печатники,MSK59
600,На Республики,TYUM18
606,ЖК Цивилизация,SPB211
608,Коммунальная зона,DES2
610,5585 Постамат Халва,UU28
611,Черкизовская,MSK120
613,На Троицкой  145,KRM3
614,На Казакова 10,VGL40
618,На Комсомольской,ORL4
620,На Южном Проспекте,UDL1
621,На Победы  21,ZRT2
644,6254 Постамат СДЭК,BON4
649,На Прилукской  60,MIN47
654,На Калинина  75/8,KSK33
659,пр-т Ленина,ORS4
663,На Труда  156,CHEL146
664,пр-т. Ленина  61,NLCH6
670,Радонеж,MSK2
688,НСК (КБ НВ),NSK115
690,На проспекте Астрахова  5Ак1,MTSHCH7
701,На Первомайской 46а,SHU6
704,На Иоанисиани 12,GRZ18
706,На Советской 50,KHO3
710,Дубровка,MSK89
714,Балтахинова - Центральный рынок,UU12
715,На Турку,SPB219
750,Тушино,MSK129
755,На Нефтяников 19В,NFK2
756,СИТИ,MSK454
759,На Комсомольской,SKP1
765,СЦ (прием/выдача тяжелых грузов  LTL),IST19
771,На Воронина,IVN13
781,На Технической,YEKB6
796,На Первомайской 48Б,SOV10
813,На Мира 18А,BOL2
820,1919 Постамат Халва,SUR45
840,На Просвещения  62 лит А,SPB213
846,0732 Постамат Халва,SPB932
854,На Блюхера,KRV4
858,На Дзержинского,MIN15
870,На Орлова,OTD2
880,На Дзержинского 4А,SHE1
893,На Пугачева,SAR13
906,4784 Постамат Халва,RND132
908,На Сходненской,CHSM1
909,На Юбилейной 34,SVK34
922,Нет приема/выдачи Фулфилмент Истра,MSK2363
923,На Шаболовке 24,MSK1788
932,На Картоева  148А,NZN1
933,На Ватутина 30,VLZ6
937,Жуковского,SPB40
938,На Ленинской 9б,YAS3
947,На Клубной 16  корп. 2,IZHV55
950,На Маршала Рыбалко,PRM17
1080,На 1-й Котляковском переулоке  2Ак3В,MSK2264
1105,На Пролетарской,MAY2
1106,Борисовка,NVR9
1107,2517 Постамат Халва,ZLN35
1122,На им. летчика Позднякова 2  корп. 10,KSD248
1134,На Костылёва  104/1,KSD233
1143,На Дорожной  1,UVT1
1150,Транзитный,VLK35
1179,На Бигичева 2А,KZN263
1181,На Луганского  26,ALM41
1188,На Комсомольской,NOV3
1197,На проспекте Райымбека 454,ALM141
1211,На Перовском,ROS3
1217,На Есенина,KSD67
1223,На Таврической  1В,SCH74
1227,СЦ (нет приема/выдачи груза),IRK11
1228,На Вокзальной 1,CHE13
1239,На Буденного,TUL10
1253,На Лесной 1А,SLG21
1261,На Садовом кольце  117/1,OKT20
1263,Овраг Подпольщиков,SAM20
1264,На Металлургов,YARTS2
1276,На Суздальской 2/3  Новокосино,MSK286
1279,На Ленина,VLG39
1294,На Вокзальной  3,GUS5
1298,3407 Постамат Халва,MSK2161
1300,На Кузнечной,BLG5
1330,На Клары Цеткин 45  Шуист,PNZ37
1333,На Лазо 17,ANZH6
1341,На Октябрьской,STV21
1349,6744 Постамат СДЭК,SPB642
1398,На Обручева 28к7,MSK2324
1403,На Чкаловской 4,SHCHLK24
1408,На Орджоникидзе 44,KRY2
1415,На Мира  7,IMM1
1420,Максима Горького 17,RVD3
1435,На 2-й Парковой 25/26,MSK655
1438,На Университетской 31,SUR28
1446,На Кольском  12,MUR38
1449,2502 Постамат Халва,TKHR6
1454,На Аграрной  52,KZN63
1459,Выхино,MSK144
1467,На Мензелинском тракте  1А,NCHL24
1480,На Союза Печатников 28/29,SPB1092
1481,1887 Постамат Халва,ELT34
1482,На Туристической  3к2,GLD20
1503,5010 Постамат Халва,CHT18
1508,СЦ (Нет выдачи/приема),KRN15
1509,На Октябрьской площади  69Б,ROS4
1513,На Водопьянова 8,KSK163
1525,Таможенное оформление (Портал),VLK43
1527,На Бульваре 60-летия Победы  14,ELT11
1535,3242 Постамат Халва,MSK1505
1538,0704 Постамат Халва,SPB1057
1561,На Трудовой  1к1,RZN54
1564,На Ломоносова  85к2,SVK27
1570,3118 Постамат Халва,RMN24
1572,На Приморском,TLT16
1574,ТЦ Мега,ORS5
1577,На Кузнецова  67Бк1,IVN8
1585,На Тутынина  19,SHU3
1602,СЦ (прием/выдача тяжелых грузов  LTL),AST16
1608,На Ю.-Р.Г. Эрвье  22,TYUM169
1609,0718 Постамат Халва,SPB898
1610,На Буденного  2Б,ILO1
1611,Симфония,KSD81
1624,СЦ (прием/выдача тяжелых грузов  LTL),MKHCH12
1633,На Алма-Атинской,MSK42
1643,На Античном,SVT15
1655,Куркино,MSK158
1663,На Первомайской,SKT5
1675,На Ленина 119А,ZHES3
1685,На Советской,KNYA1
1690,На Клары Цеткин 10,KZN64
1704,На Красной,KRP1
1707,На Карла Маркса  75,OKT9
1731,На Брянского Фронта 12,BRK81
1763,На Тележной,SPB73
1772,5423 Постамат Халва,SPB1118
1773,Пушкинская,MSK14
1780,На Молодежной  25В,KRK3
1791,На Мухина 26,YALT11
1794,4569 Постамат Халва,MSK1635
1807,6585 Постамат СДЭК,ZHLD14
1816,3346 Постамат Халва,BLD73
1821,2036 Постамат Халва,BLD67
1833,На Коммунистической  17,POL1
1868,Джузеппе Верди,VEN4
1873,Римини_Черазоло,RIM1
1874,На Тенистом бульваре 9,MTSHCH74
1913,На Пашенном,KSK18
1914,На Киевской  5,NBK23
1923,На Гарнизонном  3,RND75
