id;warehouse_id;city_id;street;house
779;779;879;ЦЕНТРАЛЬНЫЙ ПРОЕЗД;3
787;787;494;ул. Ульяновых;20, пом. 1
798;798;144;ул. Балахонова;46
802;802;278;ул. Карла Маркса;27
808;808;388;ул. Калинина;20
817;817;176;пр-т Калинина;21Б
819;819;378;ул.Бульвар 800-летия Коломны;14
826;826;84;ул.Попова;34/1
832;832;557;ул. Грибоедова;7
841;841;576;ул. Октябрьская;33
847;847;499;ул. Твардовского;1
850;850;198;ул. Дежнёва;2
852;852;623;ул. Селезнева;33
853;853;236;ул. Советская;48
859;859;423;ул. Космонавта Беляева;43
862;862;258;пр-т Московский;11
871;871;492;ш. Ленинградское;55, стр. 1
874;874;343;пос. Якорная щель ул. Главная;137
875;875;1182;УЛ. КАЛИНИНА;6
15;15;269;ул. Волжская;62
23;23;570;ул. Советская;36/1
35;35;82;Варшавское шоссе;вл. 132/2
44;44;187;ул. Молодой Гвардии;100
47;47;252;ул. Голубкова;12А
50;50;270;ул. Коммунальная;20 стр. 7
57;57;1367;ул. Беспалова;156
64;64;493;ул. Мира;96
72;72;1616;ул. Ахматбека Суюнбая;16
78;78;1071;ул. Ленина;11
79;79;2342;пр-т Куприна;24
83;83;1577;ул. Красноярская;123
86;86;82;ул.Никулинская;27
89;89;1155;ул. Ленина;58В
148;148;82;пр-т Кутузовский ;30
149;149;304;ул. Самаренкина;18
150;150;410;КИРОВА;3
152;152;26;ул. Осипенко;6
158;158;82;ул. Люблинская;47
160;160;411;ул. Льва Толстого;77
162;162;750;ул. Олега Кошевого;44г
166;166;1074;ул. Пролетарская;4а
170;170;207;ул. Теплякова;1В
178;178;424;ул. Колхозная;18.янв
191;191;415;ул. Джамбула;12
199;199;463;РЕВОЛЮЦИОННАЯ УЛ.;20
202;202;82;Новочеркасский бульвар;47
216;216;169;пр-т Тихорецкий;12к1
222;222;343;ул. Пластунская;4А
226;226;217;ул. Ленина;51
227;227;1492;ул. Мира;1, стр.5
234;234;391;ул. Яганова;12
243;243;465;ул. Северная;67
248;248;169;ул. Профессора Качалова;7б
249;249;87;ул. Вертолетчиков;4, корп. 4
250;250;82;ул. Планерная;7
265;265;586;ул. Желябова;31
271;271;1367;ул. 60 лет Октября;8
276;276;341;ул. Гвардейская;16а
278;278;1019;ул. Закян;05.май
281;281;169;ул. Белы Куна;20, корп.1
283;283;494;ул. Пушкина;45/1
289;289;424;ул. Питерская ;40
305;305;98;ул. Челюскинцев;25
307;307;343;ул. Голубые дали;40
316;316;1241;ул. Московская;78
324;324;1500;ул. Советская;15
327;327;411;пр-т Ленина;190/2, крыльцо Б
339;339;428;ул. Муравская;42
353;353;14;ул. Салмышская;34/5
376;376;169;пр. Науки;8
385;385;596;ул. Октябрьская;39
386;386;343;ул. Гагарина;23А
387;387;164;пр-т. Комсомольский;4
398;398;634;ул. Фрунзе;48
402;402;96;ул. Солдатова;29.фев
408;408;424;ул. Репина;5
430;430;105;ул. Толмачёва;01.фев
441;441;494;ул. Гагарина;10.фев
448;448;349;ул. Вокзальная;08.янв
450;450;308;ул. Крымская ;22
463;463;332;ул. Попова;114
477;477;98;ул. Луначарского;130
492;492;486;ул. 43 Армии;15
499;499;343;ул. Российская;3
504;504;343;ул. Кишиневская;8А
527;527;410;ул. Петра Сумина;24
546;546;169;ул. Плесецкая;10
554;554;408;ул. Федюнинского;56
559;559;261;" ""Арсенал""  Пр-т Победы";104
569;569;179;пр-т Мира;25
583;583;745;ул. Советская;58
595;595;48;ул. 40 лет Октября;60 стр.1 пом.14
597;597;341;ул. Альберта Камалеева;30
599;599;411;ул. Большая Подгорная;87
630;630;1172;ул. Космонавтов;20 корп. 3
632;632;424;ул. Селезнева;100
638;638;1556;ул. Денисова;23
646;646;258;ул. Тухачевского;29а
683;683;495;пр-т Октября;42
687;687;90;ул. Пушкина;3
689;689;885;ул. Ленина;152
694;694;82;ул. Суздальская;26А
716;716;581;ул. Мира;330А
719;719;198;Ильинский бульвар;8 пом. 7
722;722;188;пр-т. Тракторостроителей;113Дк1
734;734;349;ул. Ленина;22
743;743;408;ул. Кремлевская;112
748;748;1423;ул. Сезонов - Барша Хайт;7
763;763;296;мкр Олимпийский;26
767;767;179;ул. Авиационная;141Б
773;773;269;Меркурий/ул.  Шолмова;11
776;776;17;ул. Красных зорь;27
780;780;96;ул. Карпинского;35
782;782;308;ул. Островского;12
790;790;90;пр-т Ленинский;68
812;812;117;ул. Ставского;4 лит Ж
816;816;82;ул. Планерная;14
824;824;150;ул. Пионерская;9
825;825;169;Проспект культуры;22
829;829;570;ул. Часовая;37/1
838;838;82;ул. Новочерёмушкинская;10с1
848;848;1493;ул. Баулинская;5
860;860;94;ул. Максима Горького;37
861;861;1172;ул. Карла Маркса;6
868;868;169;ул. Одоевского;28
877;877;1192;Шахтерское шоссе;14
745;745;1926;мкр. Подрезково, ул. Центральная;6
747;747;515;15-й микрорайон;21
762;762;169;ул. Прибрежная;20
777;777;194;Лихачевское шоссе;14 к1
788;788;82;Ярославское шоссе;116
792;792;102;ул. Седова;71
797;797;881;ул. Ломоносова;39
804;804;12;ул. Азаровская;26
806;806;18;ул. Чернышевского;60/62
809;809;169;ул. Типанова;7
814;814;166;ул. Первомайская;43
827;827;1626;ВорлдКап Бук-ро, Мапо-гу;402
831;831;495;ул. Мира;14
845;845;2342;СКАНДИНАВСКИЙ БУЛЬВАР;1
876;876;82;пр-д. Шокальского;33
878;878;18;ул. Техническая;14
882;882;82;ул. Улофа Пальме;3
886;886;256;ул. Бежицкая;д. 7
897;897;920;ул. Ленина;32
905;905;82;ул. Авиационная;66
914;914;549;б-р. Солнечный;6
916;916;1187;ул. Пиеттомина;4Б
925;925;573;ул. Гастелло;32
926;926;1821;УЛ. КЕРЧЕНСКАЯ;59
931;931;983;ул. Московская;18
935;935;872;ул. Пирогова;11
945;945;2;ул. Звездная;41А
961;961;347;ул. 20-летия Октября;66
962;962;82;Кронштадтский бульвар;7
975;975;474;ул. Ленина;1
983;983;494;ул. 50-летия Октября;16
991;991;251;ул. Кальная;75
1003;1003;424;ул. Зиповская;5
1009;1009;412;пр-т. Дружбы;59
1011;1011;117;пр-т. Победы;14
1030;1030;1172;ул. Красноармейская;25
1038;1038;82;ул. Беговая;32
1039;1039;165;Проспект Ленина;5
1059;1059;1001;ул. 7 ноября;17
1075;1075;411;пр.Фрунзе;86
1077;1077;1616;ул. Сухэ-Батора;05.мар
1079;1079;84;ул. Кирова;4
1084;1084;;;
1099;1099;1477;ул. Розы Люксембург;13
1146;1146;309;ул. Коммунистическая;205Б
1180;1180;1966;ш. Новосёловское;36
1187;1187;341;ул. Декабристов;112
1191;1191;715;ул. 25 лет Октября;16
1196;1196;82;ул. Большая Декабрьская;3
1200;1200;1024;ул. Ленина;60
1201;1201;804;ул. Комсомольская;12
1205;1205;179;пр-т. Карла Маркса;48
1215;1215;796;ул. Энтузиастов;14/16
1230;1230;260;ул. Тургенева;140
1232;1232;1017;ул. Тайбекова;94
1236;1236;1209;ул. Пролетарская;58
1244;1244;252;ул. Индустриальная;8А
1252;1252;190;УЛ. 8-Й ВОЗДУШНОЙ АРМИИ;35
1255;1255;251;пр-т. Парковый;1
1268;1268;12;ул. Генерала Попова;2
1280;1280;318;ул. Пролетарская;60
1283;1283;190;пр-т. Ленина;46
1285;1285;84;пр-д. Некрасовский;6
1291;1291;435;ул. Мира;24
1292;1292;943;ул. Айтеки Би;187
1299;1299;295;проспект Ленина;66
1301;1301;179;ул. Учебная;152
1306;1306;1367;ул. Севастопольская;112
1308;1308;535;пр-кт Дружбы Народов;3А
1318;1318;1367;ул. Кечкеметской;77А
1343;1343;231;ул. Кирова;74
1345;1345;258;б-р Строителей;53
1347;1347;17;Мещерский б-р;7
1348;1348;22;ул. Талсинская;59
1367;1367;810;ул. Молодежная;22
1374;1374;424;ул. Гаражная;110
1382;1382;169;ул. Стахановцев;14
1385;1385;82;ул. Профсоюзная;45
1387;1387;169;ул. Возрождения;20 лит А
1388;1388;82;ул. Нагатинская;11
1391;1391;744;ул. Ленина;37а
1393;1393;581;ул. Матрены Наздрачевой;05.янв
1402;1402;1821;пр-т. Генерала Острякова;144
1411;1411;82;ул. Расковой;10с4
1412;1412;17;ул. Родионова;195к2
1421;1421;2342;ул. Василия Ощепкова;3
1428;1428;391;ул. Текстильщиков;4А
1434;1434;82;2-й Хвостов переулок;12
1436;1436;1926;МИКР КЛЯЗЬМА ЖК ГОРОД НАБЕРЕЖНЫХ НАБЕРЕЖНЫЙ ПРОЕЗД;27
1443;1443;506;ул. Висаитова;02.окт
1450;1450;188;ул. Ленинского Комсомола;23
1452;1452;176;ул. Красина;1
1461;1461;465;ул. Узкая;90
1466;1466;98;ул. Мамина-Сибиряка;40
1493;1493;410;ул. Чичерина;29
1500;1500;82;проспект Мира;49
1501;1501;575;ул. Гагарина;144/1
1505;1505;1634;ул. Набережная;35А
1507;1507;117;ул. Измайлова;58Ак1
1510;1510;1223;ул. Ленина;14А
1515;1515;82;ул. 1-я Рейсовая;12
1517;1517;1817;ул. Шоссейная;25а
1553;1553;506;ул. Ленина;93
1557;1557;570;ул. Большевистская;48
1591;1591;1248;ул. Аймаутова;143
1623;1623;410;ул. Курчатова;4А
901;901;82;ул. Стартовая;23 корп. 1
903;903;1213;мкр. Олимпийской славы;2
911;911;580;ул. Бабаевского;1 к 1
912;912;332;пр-т. Ленина;161
946;946;688;ул. Большая;4Б
951;951;102;ул. Розы Люксембург.;263а
953;953;98;ул. Щербакова;4
954;954;179;ул. 24-я Северная;204
973;973;330;пр-т Панфиловский ;корп.1215
988;988;179;ул. Красный Путь;72
1007;1007;82;проспект Будённого;20к1
1020;1020;18;ул. Блинова;23
1023;1023;1495;ул. Республиканская;8
1032;1032;506;бульвар Комарова;20
1037;1037;169;ул. Блохина;33 литер А
1040;1040;407;ул. Максима Горького;43
1048;1048;89;ул. Кирова;19В
1050;1050;1322;ул. Притыцкого;77
1052;1052;400;ул. Кирова;53
1054;1054;1777;пр. А.Масалиева;73
1056;1056;98;ул. Предельная;57/3
1062;1062;82;Университетский проспект;6
1067;1067;678;ул. 30 лет Победы;3
1072;1072;98;ул. Пушкина;7Л
1081;1081;1160;ул. Строительная;46
1091;1091;101;ул. Петра Подзолкова;4
1096;1096;630;ул. Базарова;19
1103;1103;101;ул. Щорса;27
1112;1112;951;ул. Степная;107
1113;1113;570;ул. Богдана Хмельницкого;142
1124;1124;82;Волгоградский проспект;145/8
1131;1131;340;ул. Дружбы;2А
1140;1140;424;ул. Уральская;87/1 стр.2
1142;1142;98;ул. Латвийская;45
1147;1147;412;пр-т. Авиаторов;72
1153;1153;424;пр-т. Константина Образцова;25
1166;1166;82;ПЕТРОВСКО-РАЗУМОВСКИЙ ПРОЕЗД;24
1168;1168;251;ул. Ленина;10
1175;1175;101;ул. 60 лет Образования СССР;40Б
1176;1176;965;ул. Механизаторов;35
1192;1192;1623;ул. Молодежная;99
1206;1206;169;ул. Караваевская;28к1
1221;1221;19;ул. Гордеева;4
1224;1224;82;ул.Мусоргского;5
1233;1233;169;ул. Некрасова;58
1234;1234;1104;ул. Кирова;4
